
Day 0 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
10,            2,     2023,      13,      0,       2036
10,            3,     3010,      14,     45,       3069
10,            4,      496,       0,      0,        496
10,            5,      512,       0,      0,        512
10,            6,      484,       0,      0,        484
10,            7,      517,       0,      0,        517
10,            8,     1163,       0,      0,       1163
10,            9,     1009,       1,      3,       1013
10,           10,     1526,       0,      0,       1526
10,           11,      497,       0,      0,        497
10,           12,      501,      31,      0,        532
10,           13,      525,       0,      0,        525
10,           14,     1660,       0,      0,       1660
10,           15,      566,       0,      0,        566
10,           16,     1153,       0,      0,       1153
10,           17,      607,       0,      0,        607
10,           18,      609,       0,      0,        609
10,           19,      563,       0,      0,        563


Day 2 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
11,            0,     1428,      67,      0,       1495
11,            1,      996,       0,      0,        996
11,            2,     2010,      18,      0,       2028
11,            3,     3041,      15,     47,       3103
11,            4,      492,       0,      0,        492
11,            5,      511,       0,      0,        511
11,            6,      489,       0,      0,        489
11,            7,      501,       0,      0,        501
11,            8,     1154,       0,      0,       1154
11,            9,     1007,       1,      3,       1011
11,           10,     1544,       0,      0,       1544
11,           11,      487,       0,      0,        487
11,           12,      492,      32,      0,        524
11,           13,      531,       0,      0,        531
11,           14,     1667,       0,      0,       1667
11,           15,      566,       0,      0,        566
11,           16,     1135,       0,      0,       1135
11,           17,      604,       0,      0,        604
11,           18,      600,       0,      0,        600
11,           19,      564,       0,      0,        564


Day 2 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
12,            0,     1410,      78,      0,       1488
12,            1,     1007,       0,      0,       1007
12,            2,     2005,      18,      0,       2023
12,            3,     2993,      15,     52,       3060
12,            4,      491,       0,      0,        491
12,            5,      520,       0,      0,        520
12,            6,      491,       0,      0,        491
12,            7,      508,       0,      0,        508
12,            8,     1165,       0,      0,       1165
12,            9,     1020,       1,      3,       1024
12,           10,     1577,       0,      0,       1577
12,           11,      498,       0,      0,        498
12,           12,      489,      35,      0,        524
12,           13,      522,       0,      0,        522
12,           14,     1628,       0,      0,       1628
12,           15,      582,       0,      0,        582
12,           16,     1105,       0,      0,       1105
12,           17,      616,       0,      0,        616
12,           18,      610,       0,      0,        610
12,           19,      563,       0,      0,        563


Day 2 Summary:
Hour, District ID, Ignorant, Alarmed, Zombie, Population
13,            0,     1417,      92,      0,       1509
13,            1,     1007,       0,      0,       1007
13,            2,     1996,      18,      0,       2014
13,            3,     3038,      19,     58,       3115
13,            4,      478,       0,      0,        478
13,            5,      516,       0,      0,        516
13,            6,      488,       0,      0,        488
13,            7,      507,       0,      0,        507
13,            8,     1132,       0,      0,       1132
13,            9,      986,       1,      3,        990
13,           10,     1570,       0,      0,       1570
13,           11,      489,       0,      0,        489
13,           12,      496,      39,      0,        535
13,           13,      536,       0,      0,        536
